feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,WB16A3C
-0.5386833,-0.55950713,1.0798811,0.9312132,1.8121716,-1.1005472,1.2030811,2
0.9055888,-2.572934,0.9858274,0.07524051,-0.54033077,-1.2753098,-0.5000094,4
-2.668126,1.3121852,0.96126735,-0.30349422,0.2523759,1.5303689,1.0963233,1
-0.69091076,1.0484998,-0.60294294,0.045581467,-0.11407979,-0.7336141,1.5733333,2
-0.011564467,-0.4006631,0.980341,0.17118174,0.24406338,0.5094113,-0.35778013,2
-0.9984787,-0.41673106,2.2967257,-1.2321398,0.80880505,1.4171095,0.9610475,1
0.5494994,-0.022078093,-0.6739981,1.8423339,1.2648351,0.67536664,-1.8945467,2
-0.93720025,0.63110954,0.54726964,0.8420863,0.7423032,-0.47192553,-0.29406613,1
-0.8963873,0.16747868,-1.7646313,-1.1892954,0.7808953,-0.033328082,2.4588718,1
-0.56748134,0.17722566,-0.6984178,0.38415498,1.0015366,1.2828988,1.1837506,1
-1.0956609,1.3548622,-0.11884868,2.1020403,1.3596337,3.3323112,0.98585063,2
-0.5578824,0.9162845,0.34409052,2.6904485,1.810523,1.4236747,-0.75335735,2
1.3192704,1.1808454,-1.9373233,1.423514,1.5800942,1.8456509,2.967804,1
0.3529342,-0.3102154,-0.46616906,1.931247,-0.08901471,-1.6262724,0.047270197,2
0.2801391,-0.57837826,0.4121259,3.924057,2.6364973,3.8215795,2.5488703,2
0.0642986,0.8098479,-0.10373871,1.2125049,0.28466338,1.1858779,-0.2397429,1
-0.40709203,1.7157441,-1.8632354,-1.2038169,0.3338572,-1.2737072,-0.65761584,2
-1.7211932,0.15454473,0.27031213,2.7530522,1.2081058,1.4097948,-0.118331224,1
-0.9540826,-0.027187102,0.10392377,2.1834428,1.316408,0.718132,0.10454494,2
0.12583879,-1.1155653,0.2717883,0.62580806,0.50787234,-0.5539194,-1.7713907,3
0.8773813,-0.50429887,0.42911804,3.4323988,1.2052143,0.26374027,-0.9617155,1
-0.28658727,-0.004421236,-0.67388606,1.5110177,-0.16452965,0.088678256,-1.4595655,3
-1.803613,0.85195786,0.9163691,3.0300524,0.7905823,-0.029937595,-0.07673261,2
0.12598333,-1.0675061,-1.3219588,1.4933373,-0.5362736,0.32827523,-2.0981936,4
-1.3036735,-0.048751872,1.2962257,3.6569571,-0.08421117,-0.32578832,-0.2626141,2
-0.44921488,0.5561676,-2.046925,-0.11170096,-0.7794922,-0.96291786,-0.4411919,4
-1.602119,1.2848029,-1.1256112,0.2381692,-0.20280035,-0.70116556,-0.12754987,2
-2.6658103,0.48562327,-1.9131775,1.2783184,-0.31266,-0.5638655,-0.81981343,2
-2.3987749,0.5287755,-0.2716484,1.1035699,-0.14549696,0.1720061,-1.545836,2
-2.308903,0.7378282,-0.8251155,2.3145237,-0.6108805,0.3607782,0.3589504,1
-0.07085619,-0.9444411,-0.58574975,1.6944354,2.4344716,-1.1017643,0.41661862,3
-1.5253465,0.6268978,-0.45668405,1.0404695,-0.27037445,-1.5437127,-0.40532896,2
0.009140607,-0.056805808,-0.52597463,0.3319235,-0.2991425,0.69289845,0.20422977,2
-0.3705469,0.56150055,-0.7558597,0.44432285,0.24254729,0.9579063,-0.61750245,2
-0.24742626,0.5299854,0.59326875,-0.5632787,0.2784852,1.3989568,0.6784021,1
-0.9836102,-0.25861618,-0.2051539,-1.9495043,0.2915672,1.4322243,0.0538739,1
-2.004242,-0.66604406,0.761795,1.7758075,0.24548717,-1.2858868,-1.4211262,2
-0.50379616,-0.44643,0.2738992,1.5437975,0.9771157,1.8142216,-0.13350016,2
-0.25814337,-0.06060208,0.37328094,0.67953485,0.36241457,0.84969187,0.89022297,2
-2.5173697,1.1697696,0.7327982,0.17875189,-0.20400532,0.34412038,-0.6548273,2
-0.6212278,0.9900982,0.564291,-0.09863532,0.43679962,1.3322784,0.023583677,1
-0.6431769,0.5299569,-0.71137303,-0.27974707,-0.7909359,-0.6029477,-0.20284873,2
0.71663237,-0.3646227,-1.3798249,1.0174555,2.2083776,-1.7784814,0.31554443,2
-0.13794893,1.3881264,-1.707668,0.035796616,0.64056885,-0.64021075,-0.37831792,1
-0.5860365,2.2736275,0.9777399,0.5078509,2.0223598,-0.027965039,0.034621928,1
-1.0126202,0.06391809,0.26168716,0.673756,1.0341426,0.9050073,-1.6275924,2
-3.0940456,0.46214196,-0.9465351,-3.4666882,0.8931753,2.0227594,-0.025269477,9
0.34056327,-1.9260507,-1.1070282,0.4748291,1.4295661,-1.5095809,-0.034372233,2
0.52668756,-1.6239476,-0.81567794,-1.7952353,-1.5681434,-1.8872597,2.3489108,2
-1.1698155,0.8291513,0.95347875,0.31906205,0.20122853,0.6545805,-0.3568518,2
-0.84179807,0.4636244,-1.4147983,0.262666,0.61809343,-0.046503413,-0.5117868,2
1.5583609,2.0074716,0.36634254,-0.27154833,1.3834212,-2.0446017,-2.3755655,2
6.2682347,5.4912663,-3.8973556,-3.6709769,1.3554975,-0.75898516,-0.82600754,2
0.8665313,1.0267172,-0.8219295,-0.44200093,-1.203834,-5.072238,-1.2174706,2
0.22782816,-0.52743244,-2.0169716,-0.6367143,1.6390085,1.1080301,2.2944117,1
-1.3388789,-0.6268148,-1.8685081,0.43151122,1.2810497,1.5400461,0.61445135,2
-0.8316887,0.38529053,1.3340207,-0.74423623,0.4284454,-0.88946533,-0.98065305,2
-1.2158403,0.38506576,-1.2320035,0.9214929,-0.32868138,-0.4643483,-0.37713686,3
-0.8891228,1.171337,0.3365214,0.30768222,2.3707657,0.009776914,0.8599857,2
-2.4640915,0.90977395,0.03435018,-0.23117125,0.06986385,0.7818622,-1.0820694,2
-0.1928901,-0.94739014,0.9487351,0.6639952,-0.60179216,-0.17607284,-0.46964988,3
0.8484306,-1.348241,-1.0952,0.21639562,1.4392208,-0.034535866,-1.222306,2
-0.891096,0.37839437,0.4853577,-0.74520296,0.37332934,-0.9095832,1.7075428,1
-0.72397375,0.15818107,0.038736332,1.2525597,1.0739026,0.999358,0.047208782,2
-1.8113308,-0.94581616,-0.5464453,1.6575968,0.47835267,-0.96749043,1.7626995,1
0.9559265,0.25779882,1.0082158,0.5551148,1.9162638,-0.40916103,-1.5272996,2
-2.1614552,1.9084764,-0.076765865,0.7281549,0.8113282,-1.3690805,-1.1469613,1
-0.30831835,-0.41221416,1.130784,0.7558249,1.1863035,0.10055404,2.089221,1
-2.8259723,-2.0933452,-0.42664105,-1.1539079,0.08030961,0.6023063,-1.1253557,5
-0.907435,1.0864601,0.05978322,0.52457255,1.7968422,0.36274546,-2.085271,1
7.594423,-2.9970133,-0.83324534,-1.0902697,0.3053436,3.6037092,1.5501359,2
-0.07096717,-0.87587816,-0.96607137,1.008504,1.861162,2.4399998,0.88925177,2
0.10667235,-0.02238575,-0.23599754,0.29290292,-0.6993708,1.2025644,-0.9854969,5
1.1366128,-1.8557941,-1.6277682,-0.2762499,0.278693,0.9140502,-3.1990144,4
-0.024556423,-0.06001617,-1.8625146,-1.4995582,-0.2935263,0.06497307,-0.7457683,4
-1.0273436,-0.10528869,-0.36612839,-0.7265581,0.048878215,1.5490229,0.19279784,2
-0.6555762,-0.49922004,-0.6654042,-1.4595277,0.082560495,1.3497474,0.1560793,2
-0.81191254,-0.83299446,0.9412982,0.10170935,1.1203527,0.6555419,-2.3254106,3
0.5812858,-0.7350196,-0.6439945,0.6744898,-0.2685757,-0.38752598,-0.28880835,2
1.0579613,-1.5171152,0.03926305,-0.60058135,-0.14548574,-0.25819206,-1.2137095,2
-0.60939145,-1.3418287,-1.4758538,-0.29285288,-1.8791745,-1.2160847,-1.7799065,4
0.21278559,-1.1574119,1.229701,-2.0094395,0.22712703,3.2068207,0.66191256,2
-0.6456301,0.29009753,0.95677435,0.70615464,0.7708512,-0.28895372,0.39633602,2
-1.7615058,-0.5359922,0.5508598,-0.13753787,-0.92877126,-0.7065891,0.25445333,2
-1.2170405,0.20497657,-0.4026028,2.752247,0.269979,0.3845929,-0.4460932,2
0.42504865,0.35269117,0.5668912,2.447701,0.7210962,0.8732613,-0.8603803,2
0.41071773,1.8424119,-0.58407146,-0.40847868,0.51501805,1.0155128,1.0266895,1
-0.191212,1.4194113,-0.6961018,-1.387081,-0.38676682,0.07328196,-1.4662026,2
-0.09661265,-1.207342,-1.4349346,1.3529693,3.369464,-1.3573358,1.402428,1
0.05210809,1.18457,1.8552644,1.5032078,1.3130515,0.6395987,0.2890453,2
-0.9904272,0.7281627,1.0480552,-0.082179315,0.81089157,0.3568805,-1.2801312,2
0.8797021,0.20793574,0.27481216,0.36152828,0.52429813,-0.7695416,0.14031716,2
-0.69918793,-0.23425065,1.415138,0.022668123,0.58672386,0.8033441,0.48756498,1
-0.07046835,-1.2907867,-0.71391714,-0.3887101,1.2781874,0.7064417,1.2260994,2
-1.4972789,-0.8125213,-0.12931353,1.423411,-0.6729372,0.6271017,2.3634086,2
-2.956599,1.1721263,-0.114445865,-0.062279277,-0.26892334,0.3680857,-0.92306983,1
-1.7471976,0.0774837,-0.45481086,1.1481705,0.4154161,2.6488853,0.25222686,1
-1.3852342,2.1644168,-0.2789049,-0.9239185,0.35223067,1.7331797,-0.2160513,2
-1.1026412,-2.8563468,-0.66775024,2.7148879,1.3110608,0.13507418,-0.6546753,4
-0.9359634,0.71850425,0.33244532,-0.001503326,0.5001693,1.8850902,-0.9258862,2
-0.8615572,0.2530057,1.7454673,-0.22918376,0.9128916,1.3436359,0.29175615,1
-1.5514872,-2.3123276,0.71696377,-1.1771121,1.6341742,3.1871443,-0.5266832,2
0.29894495,0.6413467,0.17965832,0.47426516,1.2999403,0.46518582,-0.626908,2
2.982878,-0.33854753,-3.3517652,-1.8905882,-0.2738202,2.2596345,-3.3911142,5
-2.5106494,1.7960299,2.3550518,-0.15332296,1.1022304,1.5032271,-0.23173694,1
-1.9477886,0.971973,-0.9038091,1.3439981,-0.41344327,1.1162393,1.1611072,1
0.10701378,-0.45117423,-1.3101369,0.31961346,-0.66593206,-0.7891111,-0.2944589,3
-0.49282303,0.44761583,-0.25496036,0.2973244,0.39036825,0.9128403,-1.5858854,4
-1.3957615,-0.26962876,0.2589661,-0.093433,0.9474091,1.1422586,-1.341376,2
-1.2649121,1.5275542,-1.5527724,-0.9574587,-0.2300032,0.8975974,0.3895393,2
0.53582263,0.5044818,-0.10348673,1.632747,-0.4429869,-2.5119207,1.080574,2
0.70149773,0.01264769,0.0016569346,0.3526237,0.9928337,0.98656505,0.62443334,2
-0.53733677,0.57757634,0.4607541,0.7048956,1.1709368,-0.024117444,0.6156055,2
-0.08499705,2.270769,0.8889448,0.5859175,0.8329902,-0.39445892,0.15551016,1
0.1963414,2.4698493,-0.57852155,-0.6259862,0.49509424,-0.5002734,1.396424,1
-0.99180764,-0.33544275,0.53706044,1.8812613,0.59920275,-0.90793604,0.42933226,2
-0.8537025,-0.26685718,-1.2395148,1.0764245,-1.0527432,0.5419448,2.1262026,2
-0.4534032,0.7528428,1.412898,-0.4329599,0.8328011,0.36200792,0.19037884,1
-0.40536872,-3.0427752,-0.9483787,-1.7310991,0.57097316,-0.08201578,-0.09772744,4
-0.84455013,0.62327135,-1.2545936,0.16603392,-0.9307452,-1.2399904,0.31809783,1
0.63375026,-1.1802043,0.15606532,-0.46083748,1.8590436,0.99031335,3.2763462,2
-1.1423892,1.5664206,-3.8532503,0.29081783,-1.8581595,2.5615947,3.4817498,1
-0.37279356,0.9790587,-0.31555766,1.5398827,0.39495355,-0.6536625,0.6756194,1
-0.4528958,0.94475204,-0.9792471,-0.3091067,0.48485616,0.40704525,0.3127834,2
0.39323145,1.138977,-2.3939447,1.4383898,-0.60960275,0.9363887,0.5107644,1
-1.643359,2.219371,-0.23997994,0.2857075,0.6803098,0.23526011,0.8686512,1
-0.42854545,0.1885756,2.1586063,1.7471658,-0.039349835,-2.7156594,-0.3054821,2
-0.3271165,1.2039042,0.16907077,-0.79827416,2.417297,-1.175277,0.54997414,1
-0.33292258,-0.04462573,-0.3585332,1.546267,0.6862372,0.6781524,2.266694,1
0.9465733,0.54257226,-1.389937,2.248984,-0.5980098,0.09525974,0.62388116,2
0.78003293,-0.17249177,1.1842964,-0.114920266,4.260418,0.2907288,1.1855937,1
-0.23383842,-0.66242665,-2.2338622,-1.914673,2.6468556,-1.9237324,1.5779592,2
-0.43099982,0.25860462,-0.47630018,-0.6849322,0.47955054,1.218182,-0.76812154,3
-1.6742929,-0.071061894,-0.94247365,-0.09606486,-0.75438756,-0.82810247,0.9292222,2
0.70782244,0.2121371,-0.15390188,0.15808667,0.45783988,-0.19568287,0.9866311,1
-1.1798189,-0.22149184,0.49735695,-0.07599167,0.35739833,0.4571135,0.29019365,2
0.31428096,-2.0062656,2.1646805,0.543977,2.0645251,0.17304887,0.14157017,2
-0.06704694,0.40571374,-0.05410357,0.61660403,-0.3829674,-0.20415133,-1.2864647,4
0.21204121,0.081319846,0.18073454,-0.12652436,0.3009633,0.6399944,0.3400269,2
-0.34289113,-0.09838499,1.5281239,-0.4511413,1.6035577,0.41705757,0.74561936,1
1.6972098,-1.1967101,-2.919654,1.0638696,-0.8037946,0.34597275,-0.89399755,4
-0.37149608,-0.38350114,0.33665848,-1.1207331,-0.28476363,1.7584698,-1.1326787,2
0.2930427,0.221659,-0.048252612,-1.0045955,0.76411855,0.5126613,0.6926722,1
0.99801004,0.5781548,-0.09642008,-1.0781068,2.044524,-0.32399645,-1.3792806,1
-0.6633035,-0.13998863,0.04716487,0.37779483,-0.32996786,-0.74885714,-0.9600046,2
-0.2175157,1.2398661,-0.1366246,1.15594,0.7274664,-0.44617558,-1.24521,1
-1.0729054,-1.991519,1.29363,0.7801193,-0.90265167,-0.6923024,-0.7044734,2
-3.1818001,-0.07928598,0.43703318,-0.30664435,0.1906316,0.20127654,1.2075511,2
-3.0211258,-2.7961316,-0.15012133,-2.6497471,-1.3890277,1.6178281,0.002570264,3
0.65202725,-0.46029037,0.20235372,0.69552803,-0.24042143,1.9855032,0.24607451,1
-1.895804,1.9723749,0.29773325,-0.35026985,-0.48550346,1.5774131,-0.49818534,1
-0.2607183,0.22202314,0.35805273,-1.611505,0.00056063756,1.8259244,-0.8818555,2
-0.98801607,-0.8965904,0.17236492,1.1242563,0.3062606,-2.1933718,-1.6034578,4
-1.964414,0.82535726,1.4496039,0.7658415,1.3832586,1.2436674,0.10519661,1
-0.33270976,1.1440269,-0.3585387,-2.3815777,-0.09662299,0.5924899,0.123980165,2
0.2716672,-0.35634843,1.7407857,-2.8169699,0.49664348,2.6191926,2.433231,1
-1.1678541,0.892101,-1.0179434,-1.6001084,-0.8920639,0.68869424,0.9837354,2
1.2587792,3.4144847,-3.241863,-1.3153604,0.034186784,-0.6274363,-1.37259,2
-3.1055725,1.6626875,0.29221964,-0.92313224,0.21096484,0.37350324,2.2026455,2
-2.2000785,1.0327789,-0.40186554,-0.12977222,-0.85457623,-1.0966033,1.1876688,2
-1.3076123,-0.3089745,-1.5471077,-1.8976796,-1.5207264,-0.5117471,-0.5422187,3
-2.2102854,-2.858235,-0.7599385,-2.6104736,-0.733116,0.7313369,0.5519446,2
-0.37639594,0.6129458,1.2969486,0.78155077,0.68602115,-0.64090335,-0.28978613,2
-0.90975916,-1.8303337,1.5166235,0.802151,0.94148314,2.3806455,-0.02346263,1
-1.7930026,-0.3354961,0.82178694,-0.13326001,0.93472195,0.8808527,1.9552916,2
-0.578557,-0.25504068,0.6795312,0.8505766,0.35272974,0.17560235,-0.3913418,2
-1.5741379,0.84402114,-0.020473242,-1.935809,0.32790294,1.3507485,1.7009057,1
-1.637464,-0.69669837,-0.62902606,-2.0613282,-0.38979557,1.5476105,0.345349,3
-2.4332583,0.12657374,1.9112784,0.057022188,-0.33145094,-0.024248332,-0.94851667,1
-1.5086566,0.5223158,-0.92482793,-2.7733493,-1.6854895,-0.21491733,0.7601157,2
0.3427954,-1.1483535,-0.29666835,-0.20531598,0.07381429,-0.28829157,-2.7214482,4
0.27591667,0.027160395,0.70096725,-0.69254756,3.6170714,-2.8467627,0.97708434,1
2.1970322,-0.017802393,0.9034518,1.0642718,0.8285246,-0.5177991,2.7530115,1
0.13964628,1.2312818,-0.6012894,-1.3214259,0.34446037,-0.61667734,1.1001036,2
1.554449,0.7122837,0.5322208,-2.1167946,0.444061,1.8161074,-0.29638177,4
-0.75179595,0.5077675,-1.1964015,-2.0750055,1.9183059,-0.31564254,-0.11909379,2
1.0844243,0.59134185,0.43598664,-0.1102465,1.0171059,0.13048896,1.1667782,1
0.87443644,-1.1777691,-0.41410685,-0.8271898,1.9308308,0.9277276,0.019449893,2
-0.3887144,-0.16022436,0.018675495,-2.4128082,2.178848,0.4207165,-0.27986547,2
-0.9294414,0.6477484,-1.7058054,-1.6484544,-1.0694293,-0.9934518,0.9631503,1
-0.19795345,-1.8299494,-0.017545715,0.6968777,0.5771896,-2.4678605,0.07336311,2
-0.21975163,-0.6789595,-0.35234421,-0.6236885,-0.116416186,-2.0092897,1.3425763,2
0.96850777,0.70598584,0.2829939,-0.6815875,0.77022034,1.4674668,0.6187808,2
-0.86473364,0.42381865,-0.5815036,-0.91697216,-0.4581897,-0.41739455,-0.14218915,1
-2.2814748,-1.5454463,0.34779465,-1.9713889,-0.45613357,0.9699878,-2.0007079,3
-0.14683986,-1.6627688,-0.3662576,0.999053,-0.4432541,-0.5266049,-1.3022566,3
-0.8777158,-0.08468035,-0.1008272,-1.2527945,0.077511534,0.39363715,-3.5369885,2
-0.20084563,-0.2941439,1.2007948,0.4912116,0.8588223,-1.8676816,1.1386794,1
-1.270055,-1.6056112,0.63650745,-0.10549066,-1.159019,0.71017873,3.0127249,2
0.55300736,-0.4922361,-0.04326565,-0.7622411,-0.21229456,-1.1597613,-0.26333252,3
5.6945653,2.453859,-4.4795074,0.38809058,2.6348274,-0.63905466,3.6922603,1
0.3602701,-0.34030792,0.60861933,-0.2885617,3.4228835,0.50965136,0.33782887,1
0.20898534,-0.9874252,-0.89812255,0.17677768,0.5440229,1.240601,-2.6773555,3
-0.9975298,-1.0135859,0.30018997,1.2594831,0.083726704,0.3953287,-1.427144,2
-0.7674365,1.5082846,-2.7736537,-0.88983274,0.110864,2.0359964,1.396109,1
-0.9842608,-0.6871694,-2.5025258,1.2460978,-1.0304248,-1.3542084,0.669322,2
-2.0025208,-0.42368177,-0.47717422,1.7416239,-0.44477057,-1.2610027,-0.5255925,2
-0.8577588,-0.20449847,-0.6495533,-0.7780763,-0.5522956,0.7645035,0.72481537,1
-0.35878235,-0.9479525,0.6270645,0.08028428,-0.12374708,0.18901859,-0.71637994,2
0.65078145,-0.0570819,0.24563518,0.87367254,0.7657134,1.2248176,1.5998126,1
0.37878135,-0.31959596,1.8340026,-0.1770232,1.91993,-0.9606222,-1.9376564,1
-1.334562,0.58744234,-0.34113526,-1.5757881,0.17231044,0.19910763,0.7158575,1
-0.096852586,-0.8651656,-0.51604825,0.731272,0.26948702,-1.3417374,-0.31866264,1
0.1255843,1.0247488,-1.8825804,0.4911175,-0.013720289,1.6123662,0.82090753,2
0.063139096,-0.84026766,-0.66825944,0.24926797,-0.2788301,0.8187104,0.80482686,2
-0.5228568,-0.846282,-1.383467,-1.0113286,0.873291,-0.034526557,0.7550937,1
0.14117096,0.90898234,0.67257845,0.15825525,1.1571711,1.5698925,1.7012087,2
0.5560129,0.28738114,1.3102304,0.7875783,1.6990885,-1.1249627,0.46378785,2
-0.0055484436,1.3471217,-0.572038,0.2261827,0.25174716,-0.51660365,0.7924752,2
0.40521502,-1.1773535,-1.4329575,-1.4161408,0.3722083,-0.19157183,-0.0340692,2
-0.7470254,1.3338231,0.37440532,-1.5800569,-0.23854719,1.3635706,-0.121315435,2
0.568969,-1.2734054,-0.63529104,-0.37396762,0.7484366,0.31600055,0.273146,2
0.98953986,-1.791248,1.0941803,0.38713056,-0.3298218,-0.22221655,-2.2645202,4
-0.099503845,-2.077651,-0.0020766705,0.19837457,-0.9193371,-1.8356981,-0.6534315,3
-0.7201988,-0.7452247,-0.65932816,-0.55464727,-1.669742,-1.1300234,-0.020333396,2
1.932287,-0.9070767,0.3825624,0.13155538,1.831889,1.8221526,1.6112474,2
-1.1198508,-1.0359441,-1.0327165,-0.008309737,-0.30075052,-0.6797112,0.13009568,2
0.6076496,0.37298217,0.23435962,-1.4209696,1.7026896,0.17403476,1.9056776,1
0.48067,0.10905163,2.034972,-0.11619536,-1.4866809,0.84962106,0.5339799,2
1.4345081,-1.640243,2.4673734,-0.37622163,-1.2957186,-1.4352964,1.5914087,2
1.1188499,1.2532078,2.0117638,0.7546009,-2.790719,0.89796484,0.118544236,2
0.34381554,-0.28526476,3.2405677,3.17248,-2.0386796,1.1523248,-0.99005944,4
0.4564133,0.95167696,1.8270622,-1.8324001,0.43265954,0.0215474,-0.06881675,1
0.5523955,-1.525798,-0.09602052,-0.84405345,-0.40900287,-2.843913,-0.21272573,3
0.26772588,-1.382078,0.99600196,1.0985473,-1.2342272,-1.9723561,0.109446615,2
-2.4202576,1.2881638,0.06600497,0.40922558,1.5622462,0.278465,-0.6805533,2
-1.1464862,-0.3812982,-0.8876125,-0.32448712,0.22295913,-0.42501545,-2.6444418,4
-1.2727598,0.29341993,0.648347,0.21433532,0.87924534,0.17096053,-0.99737525,2
-1.830746,1.2597116,0.29512042,0.37733015,2.6136124,0.9463826,-0.6140063,2
-0.055352975,0.38413113,0.88811463,-0.38113472,-0.29654232,-0.07418624,1.5193577,2
-1.0672921,0.07000427,1.0469742,0.303562,0.8997795,-0.57716835,-0.0314008,1
-0.919487,-0.69147795,-1.3950741,-0.023633935,0.75273645,0.57439566,0.64395785,1
0.24701144,-1.110874,0.32215625,1.6236488,-0.31947446,2.2149296,-0.71943223,5
-1.0894798,0.27913368,-0.46356827,1.002666,1.4046005,1.5503664,-0.7478652,2
-1.8243806,2.2633483,1.6425226,0.7456554,1.9986808,2.034517,-1.6177007,2
-1.0494806,0.5156406,0.47521293,-0.9959695,-0.18223977,0.27705783,-0.24878627,2
-0.470743,0.3217391,-0.47276646,2.018672,1.6118637,2.9789,-2.2175045,2
-1.8707037,0.9860724,-0.99280155,-0.05210965,0.3442629,-1.1720761,1.3950375,2
-1.0160123,0.40025595,0.28646982,0.63936085,1.6882387,-0.24884276,0.25136927,1
-2.1461546,0.043924425,-1.5772655,1.2437744,1.2607869,0.4791531,-0.9526157,1
-0.19644232,0.27843305,0.19346854,-1.7963262,1.5689427,1.5217183,0.31980103,1
-0.6382102,1.3304895,-2.4185946,0.34471264,-0.0761852,0.39598706,0.0719749,2
-1.8758374,-0.087626286,-0.9603231,0.82264304,0.27764997,1.0715386,0.72275937,2
-0.67372155,0.15761779,-1.1446633,-1.3454802,0.0861322,-0.46530947,0.3871228,1
1.8954645,3.2895064,-1.7852551,0.94236267,-1.0205958,-1.2198194,-0.63771975,2
0.6113871,0.50416684,-0.058260262,-0.9050107,1.6012332,-0.47664797,-0.1467973,1
-2.3610666,0.037981853,2.406414,-0.9812575,0.41599005,0.35380727,-0.5387175,2
-3.4887912,0.623755,0.026229851,-1.2112951,-1.1971214,-0.07041845,0.5842031,2
1.7180187,3.0575998,-3.18026,2.8541355,1.5090501,2.4174685,1.0915481,1
-2.4254394,-0.43714043,0.020223156,-0.5691422,-0.14933841,-0.36419493,-1.4245536,2
-1.7864765,-0.10415785,-0.7874081,-1.0369195,2.264155,1.7629744,1.3930353,1
1.9246367,2.0576978,-6.8015165,-0.5286159,0.16355343,-0.8912748,1.9992795,1
-0.5261257,0.26737398,-0.49146163,-0.29047513,2.5638797,1.5440229,-0.10455408,1
-0.91401845,-0.97780657,-0.40279794,-0.8824657,0.8725614,0.8195449,-3.421324,2
-0.21495612,-2.3969574,-0.60480994,0.068524696,-0.3659798,-0.18402804,-0.81272006,5
-0.65712076,-1.1775475,1.095237,1.167882,0.046884067,0.9473884,0.73667663,2
-0.46335053,-0.56362504,0.17417198,-0.32492492,-0.18607554,0.4511025,-0.6992301,4
4.5297947,-3.7333558,-2.923799,-0.37409618,-0.38650706,1.2289556,-3.2216828,5
-0.53140557,-2.4488146,0.40589845,-0.59914964,-1.5711856,-0.23392305,-0.5700298,2
-0.6582122,1.3012044,0.6235991,-0.35614535,0.41786915,0.84962034,0.061750267,2
-1.3084146,-2.6011298,-1.9658666,-1.9608785,-1.4295568,-0.6407513,-0.046468634,5
-1.9655744,2.165462,0.38343704,-1.2248938,-0.054803353,-0.6096565,0.44474703,1
0.5224473,-1.2787648,0.5625293,0.42488715,1.388071,0.49486887,0.81629777,2
-0.8022923,-0.50669914,-0.5761195,-0.4227582,-0.029547095,0.5314543,2.4402168,1
-0.50652343,-1.0589857,-1.450067,0.16644631,0.33437967,1.9180158,-0.3168278,2
-1.4520978,0.6072453,0.5813368,0.22058094,1.571359,-0.5666686,-1.4346644,2
-0.87781006,-0.23040126,-0.34221113,0.54213554,2.061032,0.39355624,-1.2979895,2
-0.9836593,0.15147203,0.3414982,2.1377244,0.69315076,1.6306841,-1.5401258,2
-0.7164749,-0.85197467,-0.47747582,1.3950905,-0.23670633,2.815668,-0.59065235,4
-0.7103639,0.9995255,-0.23606141,0.103786886,0.93976873,0.4055846,-1.8558693,2
-1.5025246,1.4339267,-0.24693324,-0.93537,0.9791407,-1.1165473,0.7365559,1
-1.7982235,1.7334659,-1.2721299,-0.4728126,1.2360882,-0.7643249,-0.5112411,2
-1.2908518,1.455492,-0.5962106,0.71786004,0.26963317,1.263588,0.47183448,1
0.6185686,-1.1559588,-2.3013556,2.353577,-0.5555097,3.9668307,-2.854064,4
